0,2016-10-27,【1000多万片假冒卫生巾流入全国市场[怒]】女性朋友注意了！南昌警方侦破一起假冒注册商标案，查获假冒的"护舒宝"、"ABC"、"七度空间"、“苏菲”等品牌卫生巾30400余件，涉案价值4000余万。嫌犯称一包成本2-3元，零售9-10元，这些假冒产品已被销往这些地方。
1,2016-10-28 20:01 ,鹿妠矖,Adoshka,法克鱿 
2,2016-10-28 19:57 ,紫清喵喵,,每个月大姨妈来几天就痛几天，现在还要操心姨妈纸是不是真的 
3,2016-10-28 19:55 ,紫清喵喵,,如何辨别真假呢 
4,2016-10-28 19:43 ,y2-多多,乡间炊烟,你就一定能买到真的？ 
5,2016-10-28 19:43 ,-保护我方李寒峪小朋友,,卧槽 看到新疆我就懵了........老天这种人全家原地爆炸好吗 O网页链接 
6,2016-10-28 19:36 ,空白qsmy,,卧槽！广大女性朋友们注意了！ 
7,2016-10-28 19:31 ,牛奶油条鸡蛋豆浆,彼此抱抱,太可怕了 
8,2016-10-28 19:24 ,宦哄女宦艇注,, O网页链接 
9,2016-10-28 19:22 ,情诗里的缱绻,童童童_童童小姐,连卫生巾都不安全了 
10,2016-10-28 19:18 ,放我咬丿他,,[雪人] O网页链接 
11,2016-10-28 19:09 ,周尐茗,扑拉拉飞, 
12,2016-10-28 19:02 ,小熊熊哈无敌521,On1y丶要泰行,知道啦，么么哒 
13,2016-10-29 15:31 ,郑卉hui,可爱的人不需要昵称,并不是要你买，你怎么知道我的不好，照你这样说那都不要用了，什么都不敢买了，我只是想把自己知道的告诉大家希望能帮到你 ¡评论配图 
14,2016-10-29 15:27 ,郑卉hui,是烂灿不是灿烂,全是手打的，希望能帮到你 ¡评论配图 
15,2016-10-29 14:41 ,你的昵称被盗用了,,我不女的 
16,2016-10-29 14:39 ,一起去堆雪人吧,KRISTINGD,哈哈哈开玩笑 
17,2016-10-29 14:20 ,DJhhhhhh_,呵呵多好玩呀,呕 
18,2016-10-29 14:01 ,Y海猫,,这事儿估计就这么没了！毕竟只有女性会来这个。 
19,2016-10-29 13:42 ,曾小影fy,cnst-清欢渡,假不假拆开了就知道了！里面是纸屑，黑的，棉花什么的就是绒毛浆的劣质卫生巾 
20,2016-10-29 13:36 ,遇见你是我的LUCKY,张-YuE-悦,这东西都有造假的啊 
21,2016-10-29 13:36 ,曾小影fy,安啦,女同胞们，我再用的一款婧氏负离子姨妈巾就很好……不是绒毛浆的材质，是负离子的！女性健康很重要，私处护理更加重要了！ 
22,2016-10-29 13:35 ,wanghaiman,我们做错了什么, 
23,2016-10-29 13:28 ,都喜欢I,天晴了你在不在,没关系   又不是所有的都是假的 
24,2016-10-29 13:25 ,曾小影fy,sdanler,姨妈巾的真为是可以分辨的亲！zry520356 
25,2016-10-29 13:24 ,曾小影fy,善良博主,太恐怖了？他们家人就没有女性吗？ 
26,2016-10-29 13:24 ,天晴了你在不在,都喜欢I,咋办，我还在用七度 
27,2016-10-29 13:12 ,爱是你信仰你是我信仰,信仰成痕, 
28,2016-10-29 13:00 ,你不在我受了伤再偷偷好起来,我答应过爱她,尽量大超市买 
29,2016-10-29 12:57 ,lo李鑫ve,我系大眼同学,没事，你开心就好😂 
30,2016-10-29 12:47 ,_Stan___,_爱花猫, 
31,2016-10-29 12:04 ,Oba两块八,Hei-隔壁老王, 妈的吓死了 小心点哦 
32,2016-10-29 11:50 ,本人蓝色月光53880,,之前一直用苏菲护舒宝那些大品牌，今年五一老表的老婆开了间俏妃卫生巾专卖店，为了捧一下她场忍着心痛花几百块买了一盒，用着也没啥特别感觉，看了这新闻老娘真长舒一囗气，这时代真的要练就百毒不侵才行 
33,2016-10-29 11:47 ,陈欣Joy,风间彻Kazama,难道卫生巾里真的没卫生 
34,2016-10-29 10:52 ,炒你鱿鱼SSSS,,造假你该试试来姨妈还用假货的感觉 tmd  
35,2016-10-29 10:48 ,惟佳1008,,笑着活下去🙃 
36,2016-10-29 10:48 ,xxxib-gdragon-,,去他妈   丧尽天良  人心呢？ 
37,2016-10-29 10:11 ,辛梨夫人,,今天刚来姨妈的看到这条新闻吓得姨妈都不敢来了，七度空间啊 
38,2016-10-29 09:55 ,姜嗨嗨_Mm,安啦,厉害了 暖男无误 这个博主特别帅啊 ！！！走过的妹子不要错过了 
39,2016-10-29 09:23 ,雷媛Lei,Mr_loooong,你是在撒狗粮吗？ 
40,2016-10-29 09:16 ,呱呱呱的云朵,周天子济钿,做人要谨慎呐～ 
