0,,
1,6月2日 14:19 ,你是我的小星晴,,吖 
2,6月2日 14:19 ,用户6538365893,,滴滴该出100万 
3,6月2日 14:19 ,白神话6503754084,,害怕 
4,6月2日 14:18 ,风啊光啊,,不要断章取义 是百万悬赏重大线索 现在可好 是道德绑架知道么 跟当年长江上用钱换遇难者尸体有什么区别 
5,6月2日 14:18 ,社会你情姐-,,100万 
6,6月2日 14:18 ,南有荒城03,,！ 
7,6月2日 14:18 ,毒来毒往保尔,有那么那么大,那要是这个逻辑的话 根本不用出这100万了 
8,6月2日 14:18 ,汕头市阿强,,就喜欢搞事情认真负责的态度。 
9,6月2日 14:18 ,好菇凉总垂不朽,,坐车都不安全了，还是晚上尽量不要出门 
10,6月2日 14:18 ,Nethoa,龙雨喧,钱应该给警察吧 
11,6月2日 14:18 ,一只很努力的橙子,,都不敢坐滴滴了 
12,6月2日 14:17 ,有那么那么大,毒来毒往保尔,但是他还是不是线索提供人。说的明明白白是线索提供人。不是用尸体或者活人来换100万的交易。他能算最终执行者但不是线索提供人 
13,6月2日 14:17 ,黄黄黄黄黄6498439843,,就喜欢这种感觉 
14,6月2日 14:17 ,用户6197964842,,希望滴滴公司言而有信遵守承诺！ 
15,6月2日 14:17 ,买醉1802,,这是咋么回事 
16,6月2日 14:16 ,大琳儿02,,应该给 
17,6月2日 14:16 ,用户5287104311,,转发微博 
18,6月2日 14:16 ,我是筱筱佳,,不错 
19,6月2日 14:15 ,William-H-king,,滴滴要遵守承诺 
20,6月2日 14:15 ,用户6545860440,,？？？ 
21,6月2日 14:19 ,差之微毫的世界94208,,。 
22,6月2日 14:19 ,你是我的小星晴,,吖 
23,6月2日 14:19 ,用户6538365893,,滴滴该出100万 
24,6月2日 14:19 ,白神话6503754084,,害怕 
25,6月2日 14:18 ,风啊光啊,,不要断章取义 是百万悬赏重大线索 现在可好 是道德绑架知道么 跟当年长江上用钱换遇难者尸体有什么区别 
26,6月2日 14:18 ,社会你情姐-,,100万 
27,6月2日 14:18 ,南有荒城03,,！ 
28,6月2日 14:18 ,毒来毒往保尔,有那么那么大,那要是这个逻辑的话 根本不用出这100万了 
29,6月2日 14:18 ,汕头市阿强,,就喜欢搞事情认真负责的态度。 
30,6月2日 14:18 ,好菇凉总垂不朽,,坐车都不安全了，还是晚上尽量不要出门 
31,6月2日 14:18 ,Nethoa,龙雨喧,钱应该给警察吧 
32,6月2日 14:18 ,一只很努力的橙子,,都不敢坐滴滴了 
33,6月2日 14:17 ,有那么那么大,毒来毒往保尔,但是他还是不是线索提供人。说的明明白白是线索提供人。不是用尸体或者活人来换100万的交易。他能算最终执行者但不是线索提供人 
34,6月2日 14:17 ,黄黄黄黄黄6498439843,,就喜欢这种感觉 
35,6月2日 14:17 ,用户6197964842,,希望滴滴公司言而有信遵守承诺！ 
36,6月2日 14:17 ,买醉1802,,这是咋么回事 
37,6月2日 14:16 ,大琳儿02,,应该给 
38,6月2日 14:16 ,用户5287104311,,转发微博 
39,6月2日 14:16 ,我是筱筱佳,,不错 
40,6月2日 14:15 ,William-H-king,,滴滴要遵守承诺 
41,6月2日 14:15 ,用户6545860440,,？？？ 
42,6月2日 14:15 ,潘淑萍i,,可怜 
43,6月2日 14:14 ,窈窕淑女不是姐的风格65174,,发货广西贵港唱唱歌发个复印一份刚刚发空格吃饭几个香港回归刚刚发发个 
44,6月2日 14:14 ,小鹿被我掐死了,滴滴出行, 
45,6月2日 14:14 ,冷伤T_T,,👿 
46,6月2日 14:14 ,lujueyun,,所以有时候承诺不要乱说，说了就得兑现 
47,6月2日 14:14 ,Dontbeweak08,, 
48,6月2日 14:14 ,半城阙,,哎 
49,6月2日 14:14 ,用户6342621494,,😁😁😁 
50,6月2日 14:14 ,好的没话说w,,呵呵 
51,6月2日 14:14 ,浅酌微苦,, 
52,6月2日 14:14 ,belizer的黄金屌炸天马甲,,呵呵 
53,6月2日 14:13 ,沐子R,,公益打捞队真不要脸啊，打这个擦边球没道德！ 
54,6月2日 14:13 ,我五岁半了天使,,123 
55,6月2日 14:12 ,济南新生儿摄影师ANDY,,没毛病。 
56,6月2日 14:12 ,第三题选C呀,,多关心一下家属吧 
57,6月2日 14:12 ,嗯哼喜闻乐见,,无语 
58,6月2日 14:12 ,用户6561012167,,1 
59,6月2日 14:12 ,用户6228410681,,111 
60,6月2日 14:12 ,陌丨小白,,滴滴 
61,6月2日 14:11 ,毒来毒往保尔,有那么那么大,最后就是打捞队找到了凶手 
62,6月2日 14:11 ,相信做好自己_相信我就是奇迹,,生命诚可贵 
63,6月2日 14:10 ,用户6192319902,,🙂 
64,6月2日 14:10 ,夏始夏末沫影长,,出门的时候多留一个心眼，万事多加小心 
65,6月2日 14:10 ,有那么那么大,毒来毒往保尔,如果是银行主动报案说他们发现凶手的踪迹并且帮助破案了，他们就是线索提供人。如果是打捞队主动报案说我们打捞到了疑似凶手的人并确定是的，那他们是线索提供人。这里有个主动和被动的区别 
66,6月2日 14:10 ,元家小乐,,评论 
67,6月2日 14:10 ,风87870,,可恶啊 
68,6月2日 14:10 ,渔樵读者,,什么钱都敢要，什么钱都敢挣。礼崩乐坏。 
69,6月2日 14:10 ,爱动脑筋的莲花99,,滴滴出行要好好管理 
70,6月2日 14:10 ,用户6448456437,,呃呃呃 
71,6月2日 14:09 ,用户6539526157,,。 
72,6月2日 14:09 ,crazy迷恋0110,, 
73,6月2日 14:09 ,低调的莫等闲,,真的有奖金吗？ 
74,6月2日 14:09 ,毒来毒往保尔,传销头子刘六六,我只是一名普通的滴滴司机  钱给不给对我没有影响 
75,6月2日 14:09 ,曾曾曾曾云,,好像说福建福清滴滴司机被抢劫，脖子被刺了，还在抢救，滴滴都没任何回复。 
76,6月2日 14:08 ,奋斗的小付,,滴滴会的！？ 
77,6月2日 14:08 ,FS体面,,🙉🙉🙉🙉🙊 
78,6月2日 14:08 ,毒来毒往保尔,小南瓜今天也要努力考研,没捞上来你怎么确定是死了呢 
79,6月2日 14:07 ,用户6534247174,,支持 
80,6月2日 14:07 ,灬绅士_,,奖励滴滴打飞机100w优惠卷，消费满500w可以使用 
81,6月2日 14:07 ,用户6398802704,龙雨喧,为什么要给警方？难道警方破案还要另收费？说给家属还能接受 
82,6月2日 14:07 ,付尔摩聪,,估计悬 
83,6月2日 14:07 ,春杰快乐1949,,这么好的姑娘说没就没，法律一定严惩！不然还有王法吗？ 
84,6月2日 14:06 ,咪久,李亚宸kimi,@久咪 哈哈哈哈哈哈哈哈 
85,6月2日 14:06 ,毒来毒往保尔,多多多多多崎作,打捞队就算是义务的不收费  但是滴滴承诺了给呀  不给是一回事 不要又是一回事 
86,6月2日 14:06 ,我要带给你阳光,,滴滴应该遵守承诺 
87,6月2日 14:06 ,胡妈妈的宝贝姑娘,,警方才有资格去兑换奖金，救援队，NONONO 
88,6月2日 14:06 ,何为世人,,。 
89,6月2日 14:05 ,花非花相惜,, 
90,6月2日 14:05 ,ws王机智,, 
91,6月2日 14:05 ,请叫我咸鱼宇,,没毛病 
92,6月2日 14:05 ,何青7ing,, 
93,6月2日 14:05 ,用户6559221947,, 
94,6月2日 14:05 ,李丑丑的马甲,,为什么让他死了呢？这样的渣男应该受到惩罚 
95,6月2日 14:05 ,0晨1秒钟,,吓人 
96,6月2日 14:04 ,毒来毒往保尔,Derek晟恺,有理 
97,6月2日 14:04 ,作践自负丶,,恩 
98,6月2日 14:04 ,毒来毒往保尔,德艺双馨刘大爷,没有打捞出来就不能确定是死亡 
99,6月2日 14:03 ,十四阿哥6276471031,,2018年6月2日玉林银丰中药港旁金港路有人飞车抢劫，一位女的金项链价值一万陆千多，被抢后这位女士叫抢劫，无人帮忙拦阻，后打110报警，报警半个小时多没有警察到现场，没想到玉林的社会治安那么差，那么乱，群众没有安全感，警察接报案后应该3~5分钟到现场的。希望有关部门抓一抓，提高办案能力！ 
100,6月2日 14:03 ,wangbo02773,,评论一下 
101,6月2日 14:03 ,尼玛这是要疯啊,,…… 
102,6月2日 14:03 ,云墨86757,,没毛病 
103,6月2日 14:03 ,用户6540758732,,， 
104,6月2日 14:03 ,毒来毒往保尔,Z樂-宅,假设罪犯没有被淹死被打捞出来了呢？ 
105,6月2日 14:03 ,前世姻缘_87303,,打捞对是哪个省的？ 
106,6月2日 14:03 ,朋友似酒一样香醇,, 
107,6月2日 14:03 ,嘿嘿嘿嘿嘿嘿碳,,怪不得今天收到了10块钱的顺风车优惠卷…… 
